kernel,compressor,file,result,bytes,execution_time_ms,compression_ratio
decompression_query,Deflate,CMSprovider-AVERAGE_SUBMITTED_CHRG_AMT,0,512000000,68.800865,3.381274
decompression_query,GDeflate,CMSprovider-AVERAGE_SUBMITTED_CHRG_AMT,0,512000000,19.739136,3.346424
decompression_query,Snappy,CMSprovider-AVERAGE_SUBMITTED_CHRG_AMT,0,512000000,12.780544,3.818417
decompression_query,Thrust,Telco-TOTAL_OUTGOING_MIN_P4,0,512000000,6.911904,1.0
decompression_query,ALP,Telco-TOTAL_OUTGOING_MIN_P4,0,512000000,0.84992,7.077202
decompression_query,GALP,Telco-TOTAL_OUTGOING_MIN_P4,0,512000000,0.425536,6.372521
decompression_query,Bitcomp,Telco-TOTAL_OUTGOING_MIN_P4,0,512000000,9.822528,5.468331
decompression_query,BitcompSparse,Telco-TOTAL_OUTGOING_MIN_P4,0,512000000,9.741792,5.385801
decompression_query,LZ4,Telco-TOTAL_OUTGOING_MIN_P4,0,512000000,7.270528,5.132059
decompression_query,zstd,Telco-TOTAL_OUTGOING_MIN_P4,0,512000000,22.648319,7.845531
decompression_query,Deflate,Telco-TOTAL_OUTGOING_MIN_P4,0,512000000,69.085152,4.012454
decompression_query,GDeflate,Telco-TOTAL_OUTGOING_MIN_P4,0,512000000,19.777664,3.963297
decompression_query,Snappy,Telco-TOTAL_OUTGOING_MIN_P4,0,512000000,8.439904,5.095625
decompression_query,Thrust,Telco-ONNET_MINS_P4,0,512000000,6.814432,1.0
decompression_query,ALP,Telco-ONNET_MINS_P4,0,512000000,0.816,7.451567
decompression_query,GALP,Telco-ONNET_MINS_P4,0,512000000,0.417984,6.674456
decompression_query,Bitcomp,Telco-ONNET_MINS_P4,0,512000000,9.625344,5.631163
decompression_query,BitcompSparse,Telco-ONNET_MINS_P4,0,512000000,9.689312,5.616744
decompression_query,LZ4,Telco-ONNET_MINS_P4,0,512000000,8.409536,5.505106
decompression_query,zstd,Telco-ONNET_MINS_P4,0,512000000,23.312256,9.292556
decompression_query,Deflate,Telco-ONNET_MINS_P4,0,512000000,70.308319,4.260962
decompression_query,GDeflate,Telco-ONNET_MINS_P4,0,512000000,19.734655,4.205584
decompression_query,Snappy,Telco-ONNET_MINS_P4,0,512000000,10.059168,5.634276
decompression_query,Thrust,Telco-RECHRG_INC_MIN_USED_P2,0,512000000,6.986272,1.0
decompression_query,ALP,Telco-RECHRG_INC_MIN_USED_P2,1,512000000,1.29472,3.580858
decompression_query,GALP,Telco-RECHRG_INC_MIN_USED_P2,1,512000000,0.496736,3.391122
decompression_query,Bitcomp,Telco-RECHRG_INC_MIN_USED_P2,0,512000000,9.679584,3.889396
decompression_query,BitcompSparse,Telco-RECHRG_INC_MIN_USED_P2,0,512000000,9.771712,3.971461
decompression_query,LZ4,Telco-RECHRG_INC_MIN_USED_P2,0,512000000,7.877184,4.161785
decompression_query,zstd,Telco-RECHRG_INC_MIN_USED_P2,0,512000000,24.282272,5.13154
decompression_query,Deflate,Telco-RECHRG_INC_MIN_USED_P2,0,512000000,69.755074,3.310293
decompression_query,GDeflate,Telco-RECHRG_INC_MIN_USED_P2,0,512000000,19.966784,3.276765
decompression_query,Snappy,Telco-RECHRG_INC_MIN_USED_P2,0,512000000,8.246592,3.85034
decompression_query,Thrust,Telco-OFFNET_REV_P1,0,512000000,6.983008,1.0
decompression_query,ALP,Telco-OFFNET_REV_P1,0,512000000,0.65664,6.520688
decompression_query,GALP,Telco-OFFNET_REV_P1,0,512000000,0.4072,5.917754
decompression_query,Bitcomp,Telco-OFFNET_REV_P1,0,512000000,9.633536,4.334092
decompression_query,BitcompSparse,Telco-OFFNET_REV_P1,0,512000000,9.78784,4.336988
decompression_query,LZ4,Telco-OFFNET_REV_P1,0,512000000,9.166656,5.044469
decompression_query,zstd,Telco-OFFNET_REV_P1,0,512000000,23.753696,8.285007
decompression_query,Deflate,Telco-OFFNET_REV_P1,0,512000000,69.103966,4.19327
decompression_query,GDeflate,Telco-OFFNET_REV_P1,0,512000000,19.668192,4.139622
decompression_query,Snappy,Telco-OFFNET_REV_P1,0,512000000,13.295936,4.825701
decompression_query,Thrust,CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,1,512000000,2.17168,1.0
decompression_query,ALP,CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,1,512000000,1.50992,7.023864
decompression_query,GALP,CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,1,512000000,0.580768,6.329243
decompression_query,Bitcomp,CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,1,512000000,9.796384,5.30263
decompression_query,BitcompSparse,CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,1,512000000,9.71232,6.341137
decompression_query,LZ4,CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,1,512000000,7.845984,6.570672
decompression_query,zstd,CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,1,512000000,23.818272,9.728319
decompression_query,Deflate,CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,1,512000000,68.206467,4.714678
decompression_query,GDeflate,CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,1,512000000,19.379007,4.647164
decompression_query,Snappy,CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,1,512000000,8.6776,6.297016
decompression_query,Thrust,Telco-TOTAL_MINS_P6,0,512000000,7.256704,1.0
decompression_query,ALP,Telco-TOTAL_MINS_P6,0,512000000,1.017344,4.951609
decompression_query,GALP,Telco-TOTAL_MINS_P6,0,512000000,0.439104,4.59602
decompression_query,Bitcomp,Telco-TOTAL_MINS_P6,0,512000000,9.612992,3.77633
decompression_query,BitcompSparse,Telco-TOTAL_MINS_P6,0,512000000,9.698624,3.88631
decompression_query,LZ4,Telco-TOTAL_MINS_P6,0,512000000,8.235264,4.333797
decompression_query,zstd,Telco-TOTAL_MINS_P6,0,512000000,25.192032,5.542916
decompression_query,Deflate,Telco-TOTAL_MINS_P6,0,512000000,70.084351,3.444947
decompression_query,GDeflate,Telco-TOTAL_MINS_P6,0,512000000,19.783552,3.408637
decompression_query,Snappy,Telco-TOTAL_MINS_P6,0,512000000,9.657792,3.846751
decompression_query,Thrust,Telco-TOTAL_MINS_P2,0,512000000,7.227936,1.0
decompression_query,ALP,Telco-TOTAL_MINS_P2,0,512000000,0.890752,5.199825
decompression_query,GALP,Telco-TOTAL_MINS_P2,0,512000000,0.433472,4.809099
decompression_query,Bitcomp,Telco-TOTAL_MINS_P2,0,512000000,9.859488,3.775097
decompression_query,BitcompSparse,Telco-TOTAL_MINS_P2,0,512000000,10.069536,3.883027
decompression_query,LZ4,Telco-TOTAL_MINS_P2,0,512000000,8.268256,4.331311
decompression_query,zstd,Telco-TOTAL_MINS_P2,0,512000000,25.091167,5.544338
decompression_query,Deflate,Telco-TOTAL_MINS_P2,0,512000000,70.050941,3.442666
decompression_query,GDeflate,Telco-TOTAL_MINS_P2,0,512000000,17.839487,3.406423
decompression_query,Snappy,Telco-TOTAL_MINS_P2,0,512000000,9.87024,3.846423
decompression_query,Thrust,Telco-FREE_MINS_P3,0,512000000,7.382304,1.0
decompression_query,ALP,Telco-FREE_MINS_P3,0,512000000,1.11344,8.164438
decompression_query,GALP,Telco-FREE_MINS_P3,0,512000000,0.427712,7.240741
decompression_query,Bitcomp,Telco-FREE_MINS_P3,0,512000000,9.689824,5.629008
decompression_query,BitcompSparse,Telco-FREE_MINS_P3,0,512000000,9.564864,6.894582
decompression_query,LZ4,Telco-FREE_MINS_P3,0,512000000,8.411616,7.364476
decompression_query,zstd,Telco-FREE_MINS_P3,0,512000000,22.367905,13.419736
decompression_query,Deflate,Telco-FREE_MINS_P3,0,512000000,69.493698,5.28046
decompression_query,GDeflate,Telco-FREE_MINS_P3,0,512000000,19.772736,5.195646
decompression_query,Snappy,Telco-FREE_MINS_P3,0,512000000,10.47728,7.283521
decompression_query,Thrust,Telco-TOTAL_OUTGOING_MIN_P2,0,512000000,6.852448,1.0
decompression_query,ALP,Telco-TOTAL_OUTGOING_MIN_P2,0,512000000,0.972768,5.307676
decompression_query,GALP,Telco-TOTAL_OUTGOING_MIN_P2,0,512000000,0.45376,4.901207
decompression_query,Bitcomp,Telco-TOTAL_OUTGOING_MIN_P2,0,512000000,9.519584,4.477543
decompression_query,BitcompSparse,Telco-TOTAL_OUTGOING_MIN_P2,0,512000000,9.791936,4.360974
decompression_query,LZ4,Telco-TOTAL_OUTGOING_MIN_P2,0,512000000,8.354176,4.321533
decompression_query,zstd,Telco-TOTAL_OUTGOING_MIN_P2,0,512000000,23.016001,5.863717
decompression_query,Deflate,Telco-TOTAL_OUTGOING_MIN_P2,0,512000000,69.99987,3.485548
decompression_query,GDeflate,Telco-TOTAL_OUTGOING_MIN_P2,0,512000000,19.78352,3.4484
decompression_query,Snappy,Telco-TOTAL_OUTGOING_MIN_P2,0,512000000,7.924352,4.133682
decompression_query,Thrust,MedPayment1-line_srvc_cnt,0,512000000,7.38192,1.0
decompression_query,ALP,MedPayment1-line_srvc_cnt,0,512000000,0.568576,8.520626
decompression_query,GALP,MedPayment1-line_srvc_cnt,0,512000000,0.3872,7.519517
decompression_query,Bitcomp,MedPayment1-line_srvc_cnt,0,512000000,9.807968,3.302174
decompression_query,BitcompSparse,MedPayment1-line_srvc_cnt,0,512000000,9.758944,3.304191
decompression_query,LZ4,MedPayment1-line_srvc_cnt,0,512000000,10.57264,4.363006
decompression_query,zstd,MedPayment1-line_srvc_cnt,0,512000000,25.336737,7.867852
decompression_query,Deflate,MedPayment1-line_srvc_cnt,0,512000000,68.945023,4.322143
decompression_query,GDeflate,MedPayment1-line_srvc_cnt,0,512000000,19.535007,4.265453
decompression_query,Snappy,MedPayment1-line_srvc_cnt,0,512000000,13.896608,4.668074
decompression_query,Thrust,CommonGovernment-baseandexercisedoptionsvalue,0,512000000,7.391392,1.0
decompression_query,ALP,CommonGovernment-baseandexercisedoptionsvalue,0,512000000,1.589024,2.851458
decompression_query,GALP,CommonGovernment-baseandexercisedoptionsvalue,0,512000000,0.650336,2.729833
decompression_query,Bitcomp,CommonGovernment-baseandexercisedoptionsvalue,0,512000000,9.701952,3.214931
decompression_query,BitcompSparse,CommonGovernment-baseandexercisedoptionsvalue,0,512000000,9.901152,3.21732
decompression_query,LZ4,CommonGovernment-baseandexercisedoptionsvalue,0,512000000,7.348832,3.566951
decompression_query,zstd,CommonGovernment-baseandexercisedoptionsvalue,0,512000000,25.982368,4.402252
decompression_query,Deflate,CommonGovernment-baseandexercisedoptionsvalue,0,512000000,69.893852,3.008961
decompression_query,GDeflate,CommonGovernment-baseandexercisedoptionsvalue,0,512000000,20.143936,2.981353
decompression_query,Snappy,CommonGovernment-baseandexercisedoptionsvalue,0,512000000,9.53168,3.31944
